page,title,total_internal_outbound_links,total_internal_outbound_links_to_crawled_pages,total_internal_inbound_links,depth_from_homepage,is_orphan_page,has_lt_5_inbound_links,has_gt_50_outbound_links,holiday_primary_category,holiday_inferred_tags,structural_weakness_score,authority_hub_score
/holiday/talk-like-yoda-day/,Talk Like Yoda Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
/holiday/tartan-day/,Tartan Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,arts_culture,arts_culture,4,11.24
/holiday/teddy-bear-picnic-day/,Teddy Bear Picnic Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/tell-a-lie-day/,Tell a Lie Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/tell-the-truth-day/,Tell the Truth Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
/holiday/thank-a-mailman-day/,Thank a Mailman Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/thanksgiving-day/,Thanksgiving Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,seasonal_holidays,seasonal_holidays,4,9.24
/holiday/the-day-the-music-died-day/,The Day the Music Died Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,arts_culture,arts_culture,4,13.24
/holiday/thesaurus-day/,Thesaurus Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/thrift-shop-day/,Thrift Shop Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/tick-tock-day/,Tick Tock Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/tin-can-day/,Tin Can Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/toasted-marshmallow-day/,Toasted Marshmallow Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
/holiday/today/,Today — Obscure Holiday Calendar,25,23,6,3,no,no,no,fun_weird_general,fun_weird_general,6,7.5
/holiday/tolkien-reading-day/,Tolkien Reading Day — Obscure Holiday Calendar,27,27,15,2,no,no,no,arts_culture,arts_culture,4,17.24
/holiday/towel-day/,Towel Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/tuba-day/,Tuba Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/tutankhamun-s-tomb-discovery-day/,Tutankhamun's Tomb Discovery Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/tv-dinner-day/,TV Dinner Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/tv-talk-show-host-day/,TV Talk Show Host Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/twilight-zone-day/,Twilight Zone Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/unicorn-day/,Unicorn Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,food_drink,food_drink,4,8.24
/holiday/valentine-s-day/,Valentine's Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,seasonal_holidays,seasonal_holidays,4,8.24
/holiday/vanilla-cupcake-day/,Vanilla Cupcake Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,food_drink,food_drink,4,11.24
/holiday/vanilla-ice-cream-day/,Vanilla Ice Cream Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,food_drink,food_drink,4,9.24
/holiday/vcr-day/,VCR Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/vesuvius-day/,Vesuvius Day — Obscure Holiday Calendar,27,27,5,2,no,no,no,fun_weird_general,fun_weird_general,4,7.24
/holiday/video-games-day/,Video Games Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,arts_culture,arts_culture,4,11.24
/holiday/violin-day/,Violin Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/virtual-vacation-day/,Virtual Vacation Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,animals_nature,animals_nature,4,11.24
/holiday/visit-the-zoo-day/,Visit the Zoo Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,animals_nature,animals_nature,4,10.24
/holiday/visit-your-relatives-day/,Visit Your Relatives Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/waffle-day/,Waffle Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/wear-brown-shoes-day/,Wear Brown Shoes Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/wear-purple-for-peace-day/,Wear Purple for Peace Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,wellness_lifestyle,wellness_lifestyle,4,9.24
/holiday/wear-something-gaudy-day/,Wear Something Gaudy Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/wear-your-pajamas-to-work-day/,Wear Your Pajamas to Work Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,work_technology,work_technology,4,8.24
/holiday/white-t-shirt-day/,White T-Shirt Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,fun_weird_general,fun_weird_general,4,12.24
/holiday/wiggle-your-toes-day/,Wiggle Your Toes Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/wikipedia-day/,Wikipedia Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/wild-foods-day/,Wild Foods Day — Obscure Holiday Calendar,27,27,12,2,no,no,no,fun_weird_general,fun_weird_general,4,14.24
/holiday/winnie-the-pooh-day/,Winnie the Pooh Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/winter-solstice/,Winter Solstice — Obscure Holiday Calendar,27,27,8,2,no,no,no,seasonal_holidays,seasonal_holidays,4,10.24
/holiday/women-rock-day/,Women Rock! day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/wonderful-weirdos-day/,Wonderful Weirdos Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/work-like-a-dog-day/,Work Like a Dog Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,animals_nature,animals_nature;work_technology,4,10.24
/holiday/workaholics-day/,Workaholics Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,work_technology,work_technology,4,9.24
/holiday/world-backup-day/,World Backup Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/world-baking-day/,World Baking Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/world-bartender-day/,World Bartender Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,arts_culture,arts_culture,4,12.24
/holiday/world-braille-day/,World Braille Day — Obscure Holiday Calendar,27,27,5,2,no,no,no,fun_weird_general,fun_weird_general,4,7.24
/holiday/world-chocolate-day/,World Chocolate Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,food_drink,food_drink,4,9.24
/holiday/world-cocktail-day/,World Cocktail Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,food_drink,food_drink,4,9.24
/holiday/world-contact-day/,World Contact Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/world-crocodile-day/,World Crocodile Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,animals_nature,animals_nature,4,8.24
/holiday/world-emoji-day/,World Emoji Day — Obscure Holiday Calendar,27,27,5,2,no,no,no,fun_weird_general,fun_weird_general,4,7.24
/holiday/world-frog-day/,World Frog Day — Obscure Holiday Calendar,27,27,11,2,no,no,no,fun_weird_general,fun_weird_general,4,13.24
/holiday/world-goth-day/,World Goth Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/world-mathematics-day/,World Mathematics Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,arts_culture,arts_culture,4,9.24
/holiday/world-nutella-day/,World Nutella Day — Obscure Holiday Calendar,27,27,10,2,no,no,no,food_drink,food_drink,4,12.24
/holiday/world-party-day/,World Party Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,arts_culture,arts_culture,4,8.24
/holiday/world-penguin-day/,World Penguin Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,animals_nature,animals_nature,4,9.24
/holiday/world-plant-a-vegetable-garden-day/,World Plant a Vegetable Garden Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,food_drink,food_drink;animals_nature,4,8.24
/holiday/world-radio-day/,World Radio Day — Obscure Holiday Calendar,27,27,13,2,no,no,no,arts_culture,arts_culture,4,15.24
/holiday/world-rainforest-day/,World Rainforest Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,animals_nature,animals_nature,4,10.24
/holiday/world-rat-day/,World Rat Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,fun_weird_general,fun_weird_general,4,9.24
/holiday/world-sauntering-day/,World Sauntering Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,fun_weird_general,fun_weird_general,4,10.24
/holiday/world-sleep-day/,World Sleep Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,wellness_lifestyle,wellness_lifestyle,4,10.24
/holiday/world-theatre-day/,World Theatre Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,arts_culture,arts_culture,4,9.24
/holiday/world-toilet-day/,World Toilet Day — Obscure Holiday Calendar,27,27,6,2,no,no,no,fun_weird_general,fun_weird_general,4,8.24
/holiday/world-turtle-day/,World Turtle Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,animals_nature,animals_nature,4,9.24
/holiday/world-ufo-day/,World UFO Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,arts_culture,arts_culture,4,11.24
/holiday/world-wildlife-day/,World Wildlife Day — Obscure Holiday Calendar,27,27,7,2,no,no,no,animals_nature,animals_nature,4,9.24
/holiday/worship-of-tools-day/,Worship of Tools Day — Obscure Holiday Calendar,27,27,5,2,no,no,no,work_technology,work_technology,4,7.24
/holiday/wright-brother-day/,Wright Brother Day — Obscure Holiday Calendar,27,27,9,2,no,no,no,fun_weird_general,fun_weird_general,4,11.24
/holiday/zipper-day/,Zipper Day — Obscure Holiday Calendar,27,27,5,2,no,no,no,fun_weird_general,fun_weird_general,4,7.24
/holiday/zoo-lovers-day/,Zoo Lovers Day — Obscure Holiday Calendar,27,27,8,2,no,no,no,animals_nature,animals_nature;wellness_lifestyle,4,10.24
/holidays/animals-nature/,Animals & Nature Holidays Hub — Obscure Holiday Calendar,43,43,37,2,no,no,no,,,4,41.16
/holidays/arts-culture/,Arts & Culture Holidays Hub — Obscure Holiday Calendar,38,38,32,3,no,no,no,,,6,35.06
/holidays/seasonal-holidays/,Seasonal Holidays Hub — Obscure Holiday Calendar,17,17,11,3,no,no,no,,,6,11.54
/holidays/wellness-lifestyle/,Wellness & Lifestyle Holidays Hub — Obscure Holiday Calendar,19,19,13,3,no,no,no,,,6,13.78
/privacy/,Privacy Policy — Obscure Holiday Calendar,17,17,1498,1,no,no,no,,,2,1499.54
/shop/,Shop — Obscure Holiday Calendar,0,0,0,-1,yes,yes,no,,,70,-2.5
/slack-bot/,Obscure Holiday Calendar Slack Bot | Daily Holidays in Slack,19,19,1503,1,no,no,no,,,2,1504.78
/slack-bot/admin-installs.html,Slack Bot Installs,0,0,0,-1,yes,yes,no,,,70,-2.5
/slack-bot/installed.html,Slack bot installed — Obscure Holiday Calendar,2,2,0,-1,yes,yes,no,,,70,-2.26
/slack-bot/success.html,Premium activated — Obscure Holiday Bot,2,2,0,-1,yes,yes,no,,,70,-2.26
/slack-bot/terms.html,Terms of Service · Obscure Holiday Slack Bot,13,13,2,2,no,yes,no,,,22,2.56
/subprocessors/,Sub-processors — Obscure Holiday Calendar,16,16,2,2,no,yes,no,,,22,2.92
